"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"ATRNL1",14,1,0.0011098357812754,0.0283788477508936,4.27797812864005e-16,"down"
"KCTD20",14,1,0.00113674439644175,0.0289538086346603,9.4194929485134e-11,"up"
"ANKRD29",15,0,0.00115394705214846,0.0292283579807189,2.33139755154222e-57,"up"
"KIF4B",13,2,0.00115645351619404,0.0292283579807189,4.56145223496966e-28,"up"
"SOCS7",15,0,0.00116230643686143,0.0292632997526728,0.0124136260158906,"down"
"VN1R5",13,2,0.00118217957160525,0.0296496071866972,1.15433265025212e-06,"up"
"CHRM1",15,0,0.0011979852601935,0.0299313416535368,0.398129086332556,"down"
"MMRN1",15,0,0.00122458143982496,0.0304795061030197,0.0797390860791585,"up"
"MAGEB2",15,0,0.00124121841208906,0.0307765747179356,0.03225549410765,"up"
"PTGFR",15,0,0.00125067448423066,0.0308940195236751,4.61351934407062e-32,"down"
"KCNK12",15,0,0.00127009231965452,0.031255730543077,0.0285128206489142,"up"
"ANKRD36B",15,0,0.00128742571776752,0.0314458535392022,4.58477006538049e-13,"up"
"ANKRD36C",15,0,0.00128742571776752,0.0314458535392022,4.11640744702164e-11,"up"
"TNFRSF19",15,0,0.00130350218569333,0.0317201684295485,0.122693005246755,"down"
"MYEF2",15,0,0.00136003436812758,0.0329496486436033,0.414526037722118,"up"
"GABARAP",15,0,0.00136409330620478,0.0329496486436033,0.0328064037231226,"up"
"FOXI2",15,0,0.00138114664300113,0.0330125435725587,0.0098865911780832,"down"
"HERC3",12,3,0.0013836437823703,0.0330125435725587,2.18868660159008e-17,"down"
"ZBTB26",15,0,0.00139137183250876,0.0330125435725587,0.576502251282609,"up"
"ELF2",15,0,0.00139169098786584,0.0330125435725587,0.608170598439701,"down"
"SLC51A",15,0,0.0013919129278989,0.0330125435725587,0.216611489227854,"down"
"MSI2",14,1,0.00139887770362443,0.0330579546856517,1.63948013330572e-26,"down"
"HIST1H1E",15,0,0.00140603355369998,0.0331075382824463,0.428688940422306,"up"
"FKBP5",14,1,0.00141346310981953,0.0331631882325399,0.0658240353801891,"up"
"ZFAND4",13,2,0.00142436689795585,0.0332996632643536,1.76104951799974e-19,"down"
"BRSK2",14,1,0.00144167488763699,0.033479625654586,1.57981549315804e-12,"up"
"TAS1R2",15,0,0.00144229368081168,0.033479625654586,0.00395750479376893,"up"
"PPP1R12B",13,2,0.00145988553702022,0.0337682357785666,4.67101093259107e-06,"down"
"PPARG",15,0,0.00146723013276983,0.0338186212996877,3.12483572008159e-12,"up"
"NEK4",14,1,0.00148572670661285,0.0340715924874488,4.65804979453271e-50,"down"
"TIAL1",15,0,0.00148861525380543,0.0340715924874488,0.000542035919525478,"up"
"PRR5-ARHGAP8",14,1,0.00150313180782673,0.0342839749617902,1.6944177951177e-05,"down"
"COL10A1",15,0,0.00150940201612106,0.0343074499914183,0.00492416115597353,"up"
"HSD17B6",14,1,0.00151679930402124,0.0343562915021558,0.885166932148209,"up"
"CHRAC1",14,1,0.00154338375929473,0.0348378968563562,0.305759817258436,"up"
"PTAR1",15,0,0.00156717889703421,0.0350580203527859,1.64937617750482e-05,"down"
"ADAP2",15,0,0.00156786832065659,0.0350580203527859,1.15063062452573e-92,"up"
"PIP5KL1",15,0,0.00156920256085644,0.0350580203527859,5.59448581347382e-08,"down"
"USP3",15,0,0.00158731661983634,0.0353420904539071,0.477940009176831,"down"
"KDM5B",13,2,0.00162100177426484,0.0359697546248734,0.953003946040073,"down"
"STRN",15,0,0.00167403941901973,0.0370211555300782,6.42327793751216e-16,"down"
"ONECUT3",13,2,0.00169410491564664,0.0373387568276866,0.00480656653339062,"up"
"NYX",15,0,0.001712020200684,0.0376069940727432,0.941399490123259,"up"
"RAVER1",12,3,0.00172649835054029,0.0377981879686847,0.445298944671461,"up"
"PASK",15,0,0.0017593111913541,0.0381337268520346,1.03064609060044e-18,"up"
"ARHGAP19",15,0,0.00176086195178909,0.0381337268520346,2.76432181004161e-16,"down"
"ARHGAP19-SLIT1",15,0,0.00176086195178909,0.0381337268520346,1.88655893644708e-06,"up"
"MDM2",13,2,0.00176976217378315,0.0381337268520346,1.34298033985775e-30,"up"
"ARF4",14,1,0.0017709521788907,0.0381337268520346,1.87272384857858e-13,"down"
"HOXA5",14,1,0.00178748757415919,0.0383635857719543,0.00101576520453498,"down"
"TMED10",15,0,0.0018280404185006,0.039105727384003,0.00200332622780154,"down"
"LMTK3",15,0,0.00185467310455411,0.0395462219622515,0.0298245376617046,"down"
"ESPN",15,0,0.00187153577966477,0.0397762117327454,4.51442415513914e-10,"down"
"FIGN",15,0,0.00188963870331802,0.0400309868994167,8.55838973029631e-24,"up"
"STX12",14,1,0.00191986912285099,0.0405402041231696,4.0253481231821e-14,"down"
"DNASE1",14,1,0.00193590219596752,0.0407473176038694,6.12077274562764e-20,"down"
