"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"HOXA3",14,1,0.0405577770012983,0.976230385149293,3.05033177623366e-42,"up"
"GTF2IRD1",14,1,0.0410992746927322,0.976230385149293,0.983456933333699,"up"
"CA13",13,2,0.0413666272205468,0.976230385149293,4.76731948373597e-18,"down"
"AKAP1",14,1,0.0416861481506025,0.976230385149293,8.62327362608165e-07,"down"
"RBFOX3",14,1,0.0439379703716203,0.976230385149293,0.12203687040158,"down"
"BUB1",14,1,0.0442380818249032,0.976230385149293,5.73788320460466e-26,"up"
"SPRR2G",13,2,0.0453019998163145,0.976230385149293,0.857611997079937,"down"
"SHE",13,2,0.045311078414287,0.976230385149293,5.59753714789481e-06,"down"
"BCL6",14,1,0.0454973129591004,0.976230385149293,4.03140502351341e-10,"up"
"SLC7A14",14,1,0.0458349857607752,0.976230385149293,1.01684232937054e-17,"down"
"AXIN1",14,1,0.0473411764092581,0.976230385149293,2.94184427885783e-60,"up"
"KIRREL",12,3,0.0481155759639477,0.976230385149293,NA,NA
"RNF213",14,1,0.0481589025346195,0.976230385149293,4.12013842719394e-23,"up"
"DAZAP2",14,1,0.0483409446811392,0.976230385149293,2.50286193117417e-53,"down"
"DMRT3",14,1,0.0484271539152591,0.976230385149293,2.13532927730061e-11,"up"
"FDXR",14,1,0.0497121768574448,0.976230385149293,1.09673789425659e-104,"up"
"GABRR3",14,1,0.0506996310139517,0.976230385149293,0.293113448550568,"up"
"SMARCD1",14,1,0.0524836223586433,0.976230385149293,2.18871255592475e-24,"up"
"PDE7A",13,2,0.0528332087171658,0.976230385149293,8.05180054618835e-34,"up"
"JAK2",14,1,0.0534046223419063,0.976230385149293,0.000441565846257663,"down"
"SUSD4",13,2,0.0561260641129235,0.976230385149293,3.21314577314475e-26,"down"
"COX11",14,1,0.0564243459706819,0.976230385149293,3.21135817185396e-22,"down"
"ASNS",14,1,0.0569260531695758,0.976230385149293,1.87053004156651e-56,"up"
"LYST",13,2,0.0574874972265593,0.976230385149293,1.5960353002166e-09,"up"
"CLTCL1",14,1,0.057541523417548,0.976230385149293,3.83622913133845e-22,"up"
"LRRC24",14,1,0.0576335766417085,0.976230385149293,0.0787462319231263,"down"
"PSPH",13,2,0.0578137425161655,0.976230385149293,0.00198213118642243,"up"
"STAT2",14,1,0.0578402761876336,0.976230385149293,1.14447080063679e-65,"up"
"SULT1C2",14,1,0.058004149804747,0.976230385149293,0.465156456297978,"down"
"RBMS2",14,1,0.0584032097045457,0.976230385149293,1.24504022436146e-13,"up"
"DECR1",13,2,0.0586940328668647,0.976230385149293,1.45221687541935e-26,"down"
"OR2T12",13,2,0.061666379343495,0.976230385149293,0.0307179319120367,"up"
"OR2T33",13,2,0.061666379343495,0.976230385149293,0.868002261059392,"up"
"OR2T2",12,3,0.0619450680346078,0.976230385149293,0.000118283712765198,"up"
"ST18",13,2,0.0624597508378889,0.976230385149293,0.000336109394993773,"down"
"SP7",14,1,0.062652295684423,0.976230385149293,1.34333432741694e-08,"up"
"LEP",12,3,0.0626633341601857,0.976230385149293,0.276583657701709,"down"
"SI",14,1,0.0631339426125956,0.976230385149293,0.0795407203222097,"up"
"PKD1",14,1,0.06414499755557,0.976230385149293,1.60389347502874e-27,"up"
"PSCA",14,1,0.0658930602878607,0.976230385149293,0.526697299184143,"up"
"CACNG1",14,1,0.0678196260382409,0.976230385149293,1.30619233435176e-05,"up"
"AKR1D1",12,3,0.0686668922072479,0.976230385149293,0.00307619390556086,"up"
"TLK2",14,1,0.0687607330717659,0.976230385149293,0.586129543004965,"up"
"METTL13",12,3,0.0692986463984824,0.976230385149293,7.58159720420826e-20,"down"
"SDC2",13,2,0.070746308927705,0.976230385149293,0.0110510788892472,"down"
"USP49",14,1,0.0711817974748261,0.976230385149293,9.01916694980935e-08,"up"
"CAPZA2",10,5,0.0721716570556462,0.976230385149293,0.0812811703264532,"down"
"WNT16",13,2,0.0750150497846251,0.976230385149293,0.180235364445045,"down"
"ZFPM2",13,2,0.0759849286864862,0.976230385149293,0.0106724570946781,"up"
"FNIP1",14,1,0.0768842818405466,0.976230385149293,6.41607992896934e-25,"up"
"NME3",14,1,0.0768918835739672,0.976230385149293,8.97513207173615e-49,"up"
"RXFP4",13,2,0.0771302942420867,0.976230385149293,0.994173164247484,"up"
"GRB2",14,1,0.0772514035443678,0.976230385149293,9.75879506038261e-24,"up"
"ASAP1",14,1,0.0806310765352455,0.976230385149293,1.68080936623457e-38,"up"
"OR2G6",13,2,0.080632488774383,0.976230385149293,0.342401125160471,"down"
"GNA13",14,1,0.0826648717691057,0.976230385149293,7.40655905186488e-13,"up"
"KIAA0195",14,1,0.0833185863683304,0.976230385149293,NA,NA
"NSF",13,2,0.0841656299820887,0.976230385149293,0.368437352413189,"down"
"ZNF3",14,1,0.0841702783081413,0.976230385149293,2.63836061200435e-31,"up"
"UBQLN4",13,2,0.0841887801536443,0.976230385149293,3.22466686505271e-09,"down"
"HOXC9",14,1,0.0853802815074502,0.976230385149293,0.180885184970863,"down"
"H2AFY",14,1,0.0855870617529107,0.976230385149293,2.31938473098239e-21,"up"
"SDF4",14,1,0.0860245554878285,0.976230385149293,3.15627253110709e-17,"up"
"RALGPS2",12,3,0.086097603353989,0.976230385149293,1.56200885783832e-25,"down"
"WNT8A",14,1,0.0861542921717025,0.976230385149293,2.32371715242536e-08,"up"
"OR11L1",12,3,0.0864532744272266,0.976230385149293,0.0275324364169405,"up"
"TBL2",14,1,0.086693087115309,0.976230385149293,8.87758590129987e-76,"up"
"RUFY1",13,2,0.0876243917208109,0.976230385149293,1.15721501141245e-22,"up"
"ZCCHC3",14,1,0.0877204296351424,0.976230385149293,1.10883419403574e-11,"up"
"MAD1L1",13,2,0.0877625190988015,0.976230385149293,1.90235445315201e-38,"up"
"GINS1",14,1,0.0885752626890667,0.976230385149293,4.25741072610067e-11,"up"
"GTF2IRD2P1",13,2,0.0891543451125772,0.976230385149293,0.000530289437439854,"up"
"IFT140",14,1,0.0900673646035739,0.976230385149293,1.13166596317423e-06,"up"
"THEM4",13,2,0.090347808776835,0.976230385149293,6.51108349273738e-41,"down"
"SKIL",14,1,0.0917640794340047,0.976230385149293,0.420705897113942,"down"
"ENPP7",14,1,0.0921584387814685,0.976230385149293,0.000810270415993198,"down"
"CRABP2",13,2,0.0926152606738419,0.976230385149293,0.900440183711112,"up"
"WDR55",13,2,0.0930290463522492,0.976230385149293,3.74602898272737e-28,"up"
"CHD1L",13,2,0.0930687105438229,0.976230385149293,0.468914766262018,"up"
