"","#wt","#mut","pvalue","p_adj"
"POMT1",9,0,0.00386339172523553,0.0615322682077659
"MYT1",8,1,0.00392547085394412,0.0622821576016716
"MNX1",9,0,0.00393786295259624,0.0622821576016716
"TNFAIP3",9,0,0.00393901821678766,0.0622821576016716
"RHOD",9,0,0.0039901385842831,0.0628937646533044
"GPR160",9,0,0.00400652304618132,0.0628937646533044
"KLF2",9,0,0.00400652304620042,0.0628937646533044
"COL12A1",8,1,0.00405778845922866,0.063546132186868
"MPPED2",9,0,0.00407501780281538,0.0636636432869439
"DDX39A",9,0,0.00409050707389014,0.0637534745373449
"ANKRD42",9,0,0.00412283846494421,0.0638927178454365
"DDX10",8,1,0.00413119481781665,0.0638927178454365
"CHEK2",9,0,0.00413125635091904,0.0638927178454365
"DHRS1",9,0,0.00413848340459289,0.0638927178454365
"RASAL3",8,1,0.00415069905475896,0.0639305317940051
"GRM2",8,1,0.00419782919951694,0.0645046712207462
"LRP8",9,0,0.00424080583160369,0.065012447245147
"KCTD1",9,0,0.00430647546803298,0.0658649262003362
"UBE2D3",9,0,0.00431771298295291,0.0658828652363864
"RCBTB1",9,0,0.00437048741098167,0.066339944795238
"DNMT1",9,0,0.00437807151719261,0.066339944795238
"FEM1C",9,0,0.00437807151719261,0.066339944795238
"KCNK7",9,0,0.00439073673642787,0.0663782047959742
"EPSTI1",9,0,0.0044021622422501,0.0663975899487768
"SPEG",7,2,0.0044648316709639,0.0671880186623671
"PAXIP1",9,0,0.00453474411692267,0.0679286970439118
"ZNF33A",9,0,0.00453604788087869,0.0679286970439118
"PRDX3",9,0,0.00454518321192077,0.0679286970439118
"TP63",8,1,0.00458160261411578,0.0683170175672025
"ERN2",9,0,0.00460428703241811,0.0684992338959294
"CYP3A4",8,1,0.00462570957354547,0.0686618931256885
"FOSL1",9,0,0.00469350357428289,0.0695105755594023
"SYDE2",8,1,0.00473828629721917,0.0699437386633547
"METTL2A",8,1,0.00474412159586457,0.0699437386633547
"RAVER1",8,1,0.00480428590382387,0.070671585452654
"RAD9B",9,0,0.00482391009833039,0.0708011558378268
"ADIPOR2",8,1,0.00487106391118419,0.0713332983503618
"TNFSF10",9,0,0.00490837112528264,0.0717191905939736
"NR1I2",9,0,0.00492373545409541,0.0717834571993509
"UBE2NL",9,0,0.004941946239717,0.07188884463375
"ATP1A4",7,2,0.00502851776126956,0.0729859806325289
"TTC37",9,0,0.00505099379902252,0.0731500119654899
"CNTNAP2",9,0,0.0051026776014248,0.0737353809689332
"RBM38",9,0,0.00513013665758832,0.0739688866972977
"RAPGEF1",9,0,0.00517229092115801,0.0744127832305502
"BTNL2",8,1,0.00528849022306876,0.0759176688601055
"REG4",9,0,0.00531544389342731,0.0759709322440873
"NUMA1",8,1,0.00531736362660562,0.0759709322440873
"LARP4B",8,1,0.0053270177054745,0.0759709322440873
"HOXB13",8,1,0.00541457418869273,0.0770238063177704
"MKX",8,1,0.00542437743851087,0.0770238063177704
"FOS",9,0,0.00544212756803109,0.0771085867106743
"DSG3",9,0,0.00552954922690074,0.0781780329142381
"NPAS4",9,0,0.00554655705943563,0.0782494881704001
"C20orf151",9,0,0.00558849258933913,0.0785246209845075
"ABCG5",9,0,0.00559005092862519,0.0785246209845075
"PVRL3",8,1,0.00562867962425173,0.0788453601921336
"BHLHE41",9,0,0.00563697350594539,0.0788453601921336
"GKN1",9,0,0.00570639973251241,0.0796462529829984
"GTF3C1",9,0,0.00578938610430368,0.0806325988058976
"ATP5J2-PTCD1",9,0,0.0058102924268062,0.0806696527136875
"DLX3",8,1,0.00582727959430307,0.0806696527136875
"DAPK2",8,1,0.00582901706898475,0.0806696527136875
