"","#wt","#mut","pvalue","p_adj"
"LRFN4",9,0,0.129222878927629,0.629288498944443
"ZBTB34",9,0,0.129607148832661,0.63069054952399
"POU2F3",9,0,0.130051095921796,0.632292269620893
"TMEM55A",8,1,0.13012951675773,0.632292269620893
"TRNAU1AP",9,0,0.130486932459002,0.633155251311678
"SRSF2",9,0,0.130500601072491,0.633155251311678
"ORC5",9,0,0.13081631594022,0.633823981947619
"VSTM4",9,0,0.130832116059776,0.633823981947619
"ZMYM5",9,0,0.131060132647267,0.633903295591592
"PHLPP2",9,0,0.131378203532611,0.633903295591592
"CDKL5",9,0,0.131425936732463,0.633903295591592
"CCR4",9,0,0.131438251269503,0.633903295591592
"PLAG1",9,0,0.131546426023611,0.633903295591592
"TMEM123",9,0,0.131580137406607,0.633903295591592
"EPM2A",9,0,0.131636529355568,0.633903295591592
"SIX1",9,0,0.131731173005741,0.633903295591592
"RFX3",7,2,0.131776725379697,0.633903295591592
"CNGA2",9,0,0.131817018380467,0.633903295591592
"REG4",6,3,0.132152661837136,0.634856031590581
"DBP",9,0,0.1322091323236,0.634856031590581
"PKMYT1",9,0,0.132518212604367,0.635873681448374
"UBE2S",9,0,0.132674447022597,0.636084147212682
"PDZRN4",9,0,0.13288082061452,0.636084147212682
"SALL2",9,0,0.13297147018864,0.636084147212682
"LOC647859",9,0,0.133048005734784,0.636084147212682
"OCLN",9,0,0.133048005734784,0.636084147212682
"IL10",9,0,0.133455165333008,0.636917722625749
"TG",8,1,0.133575191170799,0.636917722625749
"TBX3",7,2,0.133597086439622,0.636917722625749
"CCR2",9,0,0.133736283881715,0.636917722625749
"SACS",8,1,0.133811826159459,0.636917722625749
"NTRK2",8,1,0.133889702815624,0.636917722625749
"AK1",9,0,0.133903557881288,0.636917722625749
"KIRREL2",8,1,0.134075104460413,0.637270558237766
"ERMAP",9,0,0.134890615164383,0.640681477685694
"KCNH1",8,1,0.135656133835152,0.643553457939009
"ARHGEF11",8,1,0.135728045323395,0.643553457939009
"WT1",9,0,0.136011956484931,0.643553457939009
"MST1R",9,0,0.136051433097938,0.643553457939009
"ALKBH4",8,1,0.136072254621435,0.643553457939009
"MTHFSD",9,0,0.136181083458036,0.643553457939009
"GRIN2B",9,0,0.136296547490941,0.643553457939009
"JUND",9,0,0.136494811686389,0.643553457939009
